Fz,FC1,FC2,C3,Cz,C4,CPz,Pz
9.330733427910074,-2.5236445236496667,13.510255595556444,7.506872406642342,6.345999221586314,18.753470062436968,1.65570709047052,4.197772549257623
8.691473209490482,-3.4000088232782995,12.992412779096162,6.132043935133302,5.408293890121483,19.18988120543871,1.3443855610250233,4.270686741197768
8.319655551372584,-3.5680581086328926,12.823632173556286,5.131007852135992,4.942156975828267,20.243572601587616,1.486113921620173,4.712069425731746
8.14447301291104,-3.0281843271701545,12.972011060912342,4.569050844156064,5.047320185920021,21.79124057345501,2.0574603502869886,5.533230961242642
7.867788373714488,-2.232397656768051,13.069996089250116,4.1577599185222365,5.19198468928869,23.289667817052727,2.58959654712936,6.338660691628002
7.171937457857906,-1.655558365760435,12.636559075535612,3.4716868010452338,4.770905910035047,24.090736399415707,2.4713071726612017,6.557427391646359
5.978804454517049,-1.509354609851765,11.399326252709304,2.294837337853864,3.8206347891726615,23.82153889263116,1.3923175011200537,5.860804753700973
4.537974044271752,-1.8579192081515048,9.456092850306948,0.8067292181902277,2.732415514686827,22.55291087650543,-0.4504653583872421,4.398551843257038
3.277027521031438,-2.658466400555293,7.212216100521338,-0.5324982666220734,1.5945668402610849,20.7067956042386,-2.484526817431892,2.679177867345037
2.530928233509439,-3.584857491133904,5.1618119844519255,-1.293193848797534,0.3562906686140397,18.807919525244884,-4.072499022047103,1.243937236245755
2.342820181522372,-4.144977640529058,3.61387144035481,-1.346645885559558,-0.6645288896305773,17.212434267430286,-4.81536185550083,0.3931308551596384
2.621261306393848,-4.074035685517006,1.6188065477650189,-0.3759208679438665,-1.3522084484731602,14.872604224874737,-4.086082990741701,0.1226079025446195
2.6556493703898068,-4.233025623080635,0.6646635356042769,-0.0182622228660369,-2.149271868001548,13.792844803823945,-3.299065541447115,0.1966394820338645
2.711836772832928,-4.664253149133221,-0.2769714591463748,0.1330849469416362,-3.697137356784787,12.788877777195244,-2.5112797389323998,0.2398005327184021
2.711836772832928,-4.664253149133221,-0.2769714591463745,0.1330849469416358,-3.697137356784787,12.788877777195244,-2.5112797389324006,0.239800532718402
3.034727574137206,-5.083870174402471,-0.9507006453167264,0.2546678130293295,-5.347010066161195,12.106108514544951,-1.6664776584926462,0.3636090939206092
3.741954313120993,-5.284924791260458,-1.1604894531591483,0.533546281161589,-6.410552720813205,11.978859482449156,-0.6771076779656621,0.7222218877652428
4.695474841727762,-5.196306071902621,-0.9450808188910924,0.9867140239488256,-6.702464886832824,12.460250948681004,0.4096218179738627,1.3323077540626838
5.564110981536841,-4.837008922639301,-0.5730077812891757,1.4118385594149394,-6.354138053014184,13.351661078612048,1.3772103229823345,2.0120529689301057
6.002946360693467,-4.486086447900116,-0.4217463518971077,1.482741335230672,-5.757339229095626,14.238285094715868,1.8981577964565295,2.44858555274019
5.820234320021688,-4.708744630386057,-0.8069323820565992,0.9182102155908062,-5.7811924616294,14.644240836986508,1.6518163148338147,2.326192288241866
5.045273269137975,-5.87312511383311,-1.8196722839207635,-0.3712383427191928,-7.294012116474724,14.266933642681996,0.5004398010618145,1.4762609016017998
3.883012581875967,-7.682449875943687,-3.2829519077085627,-2.2312574408222288,-10.084874538683671,13.136870195793454,-1.3705885597433087,0.0039997465750822
2.6045698652448404,-9.421074866146093,-4.88455819425555,-4.329145210538374,-12.778830986238326,11.572369049968978,-3.4982798721020827,-1.7132704324084742
1.4543854682518664,-10.597976723942493,-6.360603153687958,-6.2964370159987935,-14.21496083660673,9.98651017978769,-5.367754658177454,-3.2143925495386574
0.623334565080612,-11.136271055045793,-7.551174957720368,-7.863146825181569,-14.524775153243008,8.714774372739225,-6.628164140209945,-4.209308542350973
0.2608598693409544,-11.071602685613245,-8.334549324587698,-8.911830422912585,-14.56464851611906,7.937207903515303,-7.160111400402469,-4.696164898480679
0.4641736624356033,-10.422226372782344,-8.595453016542532,-9.446282535776607,-14.771290118246869,7.650824137412036,-7.041872310492609,-4.875293637210743
1.233903330647072,-9.354644201249442,-8.283336630736622,-9.528423412003152,-14.983832649057245,7.672061082540675,-6.500852012971585,-4.977884142587236
2.4499471110521296,-8.14860653333388,-7.462393589563537,-9.238518070852429,-14.937235126445913,7.7054378627313245,-5.842306757961421,-5.146075003751377
3.910591464203762,-6.923942624214914,-6.28854254038072,-8.6711412320675,-14.409314689459569,7.465312929200744,-5.342780159675181,-5.406415266758569
5.4160069384129645,-5.646853384442406,-4.958833111922294,-7.939542713707048,-13.230377868905924,6.7750693661746055,-5.176031957048172,-5.719598937689499
6.844249474830185,-4.432316086961979,-3.662936510827792,-7.1570481167598485,-11.704332448883129,5.610025729371942,-5.413915556418106,-6.06733059405393
8.178341114719078,-3.542315305395726,-2.5123375538019004,-6.395490362229946,-10.745648331678757,4.104667449535592,-6.039376437442056,-6.500247872543211
9.46730308309945,-2.996267449521388,-1.486438635131518,-5.654602688173193,-10.993964717496478,2.5102120531016867,-6.924240543794579,-7.080777294625965
10.743414691382709,-2.467597945091236,-0.4889135605489757,-4.873481183603485,-11.939173331142424,1.0759402263310018,-7.835260049111662,-7.762508224312287
11.962306444302303,-1.7021714682555138,0.5134070005150599,-3.978852102639205,-12.47661896643302,-0.0702810526817229,-8.519911698065235,-8.336030539284712
13.018697158666305,-0.7994552732203455,1.4258042328386256,-2.940581221844808,-12.212098721966536,-0.9135497059566876,-8.797392210661128,-8.51115495537164
13.806963333640962,0.041843266890173,2.094782945821553,-1.81170435056539,-11.676070463546369,-1.4279996372713004,-8.571245283715198,-8.069621142484468
14.248084118459534,0.7817548308669412,2.3917822626205507,-0.736890996846833,-11.378073576502398,-1.502694727123436,-7.807322824436932,-6.974565442306132
14.266284823879335,1.3587594318086396,2.2205037923501747,0.0909650737811466,-11.292397397720077,-1.0087801920668666,-6.551964181522971,-5.3806473801499415
13.777398972477044,1.514954726419356,1.5137604741366109,0.5214758960594599,-11.258175263739124,0.0847293789195777,-4.953479563680178,-3.553392363258729
12.728424540020104,1.067979747491786,0.2798101845055868,0.5234498123589533,-11.203283697093518,1.658714133655137,-3.2195794293350355,-1.7459763215566535
11.150734602126818,0.1940039263604331,-1.3766450261396588,0.1753094228827491,-10.843991308624023,3.449441239267704,-1.5584545565429488,-0.1175900689866891
9.17798488898635,-0.7984211110486255,-3.3185792739882443,-0.4254443966406749,-9.81202819693961,5.081415929195332,-0.1877839461499389,1.2362384342938093
7.025129821995091,-1.8329789712470308,-5.436623216456708,-1.2466964678233172,-8.343735239253826,6.16155454630414,0.6318622214343892,2.1777722637575625
4.93895474191841,-2.97773957729428,-7.617164148461688,-2.326007782436524,-7.318719941641047,6.428451709456401,0.6466314344196937,2.4805860499101504
3.1248711721516327,-4.157262454758192,-9.69239680999819,-3.6990632966379566,-7.332166301008399,5.839106055070667,-0.2761508035387873,1.925583350373699
1.69389059894768,-5.237811347086295,-11.47125060177209,-5.3047001487970045,-8.164094527779925,4.5173145245089845,-2.0868133715762878,0.4659432721234876
0.7043011330911886,-6.275299580718453,-12.789552262607923,-6.918275125187658,-9.362750806117951,2.660556387868364,-4.571084412887023,-1.6821859173934754
0.2899032190772136,-7.345199993451852,-13.47494542229772,-8.159561096812007,-10.783915132535087,0.5304035331299172,-7.369478860778406,-4.084718699995511
0.7307518563427412,-8.17254558981232,-13.297006360622202,-8.608064746962299,-12.20608162000844,-1.5169428900823054,-9.997196547042323,-6.230629904108444
2.3224822755618533,-8.276297134828267,-12.059366344008255,-8.000397500191962,-12.994159840606732,-3.0923093571855955,-11.959723350194082,-7.706619476723107
5.084020856576993,-7.543200776020898,-9.80806038136418,-6.40601228791748,-12.728232527686275,-3.927117464112024,-12.957232608009187,-8.341805833832137
8.531257631526147,-6.414643965173658,-6.944896175489825,-4.257608622300941,-11.830579424939218,-3.978227416574195,-13.004967681509424,-8.235428184347843
11.745152228674304,-5.4750511859134825,-4.114994940883442,-2.184560697413168,-11.029945234243415,-3.392692420558608,-12.344056184068922,-7.620521112027066
14.081011033863613,-5.3786431178190295,-0.8075834534470598,-0.0660600693147594,-9.626912919985973,-1.0687166002375663,-9.808556676809314,-5.363321332307565
12.88238731542567,-6.302725067457854,-0.6955451162432502,-0.0587471540520772,-8.343445371907698,0.4950662159994936,-8.103542327416227,-3.714472580206576
10.853456208466744,-7.492798144331158,-1.3437861374719673,-0.4038156256010195,-6.640385080680484,2.2731375956367303,-6.174072601426262,-1.8652406937271409
10.853456208466746,-7.492798144331158,-1.343786137471967,-0.4038156256010191,-6.640385080680484,2.273137595636729,-6.174072601426262,-1.8652406937271404
8.67397981829933,-8.469485898811124,-2.476134178760734,-0.9412283642921244,-4.533646372010848,4.0380232051834986,-4.227518133999726,-0.1921031636905437
6.630108217496762,-9.10996732598854,-3.99145335836469,-1.7176580861324855,-2.172462162898568,5.330497350955382,-2.6231376612762247,0.8706938030149882
4.637396406589159,-9.730234002897992,-5.870796563695047,-2.800068702464213,-0.2232967919183256,5.686734361867464,-1.6863049047793823,1.0967863397085544
2.5824363427422643,-10.56557364182799,-7.917655661548977,-4.04431832281015,0.5752096104358065,4.970562984961042,-1.4719901658150465,0.6165714022201201
0.6125382356866019,-11.409433247342257,-9.679409208601342,-5.080849547754216,0.2723930018509065,3.465340734857528,-1.738731577134717,-0.1907093419841345
-0.8899192194365992,-11.930909062880987,-10.694180072876026,-5.548275660478308,-0.4293670836448238,1.6151919008169189,-2.205673505099645,-0.9969335470270762
-1.577541168336843,-12.090055738304688,-10.799294691494968,-5.3467696927412005,-1.175852610416669,-0.3093729700409889,-2.8215968703656595,-1.7590127599167609
-1.3820050603663447,-11.993146270421978,-10.172285048597228,-4.671788146113876,-2.233406091260904,-2.294559453202718,-3.734212226950712,-2.653703637142058
-0.5478037971099866,-11.553597808614253,-9.11382764053718,-3.8199405629071377,-3.70468498736835,-4.402028021323221,-5.007038161199775,-3.771686567087967
0.5153276564644758,-10.616641777884643,-7.846987368123704,-2.978517028131752,-5.145049378708612,-6.569836898003919,-6.431534717186343,-4.904915001695246
1.4121771243496983,-9.325894083808231,-6.506960005407521,-2.199470099431583,-6.20724691106272,-8.586480464834063,-7.647353998418238,-5.678801870118286
1.863648195256527,-8.093541543962898,-5.254080366679413,-1.5449518921526018,-7.093767478171658,-10.219700752606888,-8.423321530962356,-5.899543127511692
1.7322839484659174,-7.253164970866462,-4.351488613124919,-1.201890378395688,-8.048342344654891,-11.358997105023004,-8.80728487361101,-5.745139734292861
1.0374444314461688,-6.931412591638751,-4.10608883797141,-1.39667027542597,-8.884758337466076,-12.037968198103046,-9.01545195819271,-5.59933243821205
-0.0184153721499432,-7.123777731644452,-4.679533807881344,-2.168807687883082,-9.3557361486818,-12.303222635625414,-9.166730139768916,-5.693781710335692
-1.0820773976993625,-7.608080262247853,-5.916150051151904,-3.2449807933462287,-9.534886076462126,-12.056815966374325,-9.091842172951866,-5.891187562353473
-1.8134556925011576,-7.88087734537509,-7.402086615352665,-4.185384278508712,-9.469478166346146,-11.0762821374415,-8.412911437565462,-5.793889934907578
-2.1209014279950384,-7.550196547980738,-8.788052862437356,-4.708591062565062,-8.909603362629147,-9.25137201676802,-6.879349307369745,-5.083113938902988
-2.275340471014806,-6.841063414483966,-10.0893608256881,-4.909349265152083,-7.83844696979402,-6.80228347361273,-4.673925557894451,-3.807715751073789
-2.7625120211573093,-6.427593237132024,-11.633478737973814,-5.166835612628925,-6.884268979914047,-4.220415650569716,-2.3685826446064757,-2.3738348298928424
-3.955649897062605,-6.7017224709357945,-13.68946910485055,-5.819905853009876,-6.68575676419149,-1.9773114134907,-0.5420145064876574,-1.236334082765933
-5.858600161986825,-7.446387095091332,-16.156791011416406,-6.889361114720709,-7.131218020014013,-0.3028784857270347,0.5728962742293707,-0.5695287802185239
-8.104362666465274,-8.249526038328195,-18.59291371092609,-8.068425855084875,-7.722778376974235,0.7769362097109365,1.0994553802403153,-0.2139717361248364
-10.175227608449198,-8.933045515670438,-20.49129623704648,-8.955422121460886,-8.404284560287234,1.2493788627638138,1.2579203880763237,0.0904709614472364
-11.660403602649788,-9.4887619321741,-21.54530046160305,-9.310549491649724,-9.444371170393076,0.984775292912715,1.1348723050325218,0.4490482592128988
-12.390513308833052,-9.921322190358948,-21.74648244666661,-9.143164664782288,-10.715864910227475,-0.2454052561671501,0.6429468074060978,0.7557596979533063
-12.405818400974072,-10.345691442053418,-21.30975050180689,-8.611718435707655,-11.758625148987198,-2.6418152423344328,-0.3817115739909077,0.8089315446948124
-11.815966043315475,-10.976121117368532,-20.477291491225134,-7.860475200248262,-12.503283450483732,-6.212586352877207,-2.039066828088961,0.4450327815383693
-8.160684748312683,-19.67776841194211,-9.531342168854026,-9.86067702533836,-12.819102393739197,-14.916365810641295,-9.907788092034917,-12.036419005397928
-6.0665669377890605,-17.064044331400943,-7.216507383279653,-6.800026044856125,-11.198602089429906,-14.296902608718876,-8.51337205463031,-9.757599518920632
-3.5649616419121246,-13.221065176669663,-4.183517029375518,-3.3545199134168526,-8.734759156416164,-12.39668140469104,-6.406271998040429,-7.132558584561141
-1.0822036965550528,-8.701810653221875,-0.9127417275711311,-0.0245697139242047,-5.341653266615827,-9.60127239577644,-3.867691457811921,-4.394037409909048
0.9275888954149952,-4.313048643196305,2.027550832736421,2.6731172487337944,-1.6293609313436117,-6.496120206490142,-1.3342419163869277,-1.911919054281234
2.0670858570811435,-0.5767078238545753,4.149638945109199,4.325009829291454,1.810526285222931,-3.607980435600646,0.7943891190386964,-0.1047321996957517
2.1132208134343298,2.3742660885599216,5.17245604056636,4.737809018694389,5.034920443507465,-1.2234588663768526,2.317911666669272,0.7491330702935048
1.1141954561330043,4.463684255718003,5.055466935142955,3.9924425510635,8.20690860167988,0.6180085716234174,3.235546083290308,0.6360623358362215
-0.6201102823000243,5.543958327052628,3.969424978023736,2.3807291663898487,10.8427649086981,2.009660113227248,3.630200238407253,-0.2398053275315924
-2.674970097531202,5.574459744072639,2.201532853256392,0.2408410503890529,12.098087816167393,3.026508846225662,3.548962801835148,-1.6204707511726688
-4.759697638865589,4.610073363576744,-0.0112107354006392,-2.2108758459866094,11.518827276575154,3.606601260954512,2.931334273531525,-3.347680396823222
-6.840303171456792,2.5862717582825145,-2.6037684591852184,-4.933370841800406,9.120099845616492,3.5604903156128644,1.6253049272009163,-5.409570858578581
-9.048033799873052,-0.5468155120471749,-5.596194433010654,-7.946908888897586,5.130519215286329,2.7705756159981765,-0.4510591277434308,-7.832242572432054
-11.413753729878756,-4.352136495148904,-8.836901765512959,-11.121492057520644,0.229379829223383,1.45910634592519,-3.067578275442181,-10.458300436526304
-13.650956534820498,-7.850171667638698,-11.84700470001171,-14.042131267098483,-4.286451855053587,0.2580927467130055,-5.602095111865422,-12.801322569625
-15.207060434672854,-10.135366975574184,-13.972063393111243,-16.111487659454504,-7.312496779605555,-0.0619674437803263,-7.298507237201048,-14.191970260803965
-15.594041946560145,-10.935915211535022,-14.747759979103686,-16.876120648166754,-8.915515603529256,0.9553463911673518,-7.713075900251513,-14.188304784583169
-14.758870244058569,-10.550148554008269,-14.198495223248878,-16.34514085465885,-10.007662668397638,3.145934287480668,-6.988190136337754,-12.918615388163044
-13.186833011253224,-9.515041920727558,-12.859704243212102,-15.026438972784495,-11.12639475558665,5.783400472891975,-5.741248334444107,-11.03559843155514
-11.62699100442333,-8.45516410761259,-11.502658991069277,-13.619000307657902,-12.046689284411933,7.96941992300208,-4.669969065235815,-9.308373345566322
-10.635099953499688,-7.923112398838002,-10.713575831498805,-12.588690594262312,-12.472946890215912,9.11098623656962,-4.149155651979668,-8.183240688785201
-10.28254695031272,-8.0692789033757,-10.597608970348112,-11.948456810664776,-12.437656810029528,9.169924429321512,-4.069965712178325,-7.622312892492533
-10.241452840545795,-8.58582499138206,-10.835174204040026,-11.38490948959127,-11.956654281895435,8.515456936634966,-4.026454046588151,-7.283229136079508
-10.142320638929728,-9.18144071036697,-11.04042905808063,-10.59491434887206,-10.948788363646054,7.526567763578707,-3.717698447195128,-6.871961327324959
-9.885325506891013,-9.97060263764289,-11.08579476224913,-9.54995373741176,-9.69798313468242,6.311294554538269,-3.2300479891745617,-6.397768155990261
-9.65592127983489,-11.192580348829033,-11.108774099108178,-8.491650978997487,-8.830412327552422,4.775087322351779,-2.940171896601207,-6.129068409298109
-9.677535281395766,-12.722975117928144,-11.273074657970032,-7.699830082914896,-8.58552011476196,2.8985188100615327,-3.1498503005041325,-6.299701694913788
-9.96270998748559,-14.15435760820984,-11.58436909382308,-7.267828895481694,-8.602045908529792,0.8921605452917045,-3.835320293762504,-6.8644456289361
-10.290987808103864,-15.266247795590855,-11.91809550775266,-7.090958570176345,-8.649933289283895,-0.9199359257072957,-4.735574137362454,-7.555848625747023
-10.39898674361719,-16.126677246240504,-12.15058418918388,-7.04143512004686,-9.016882073988846,-2.3327916809677203,-5.621669450525866,-8.154375150704352
-10.169832117020311,-16.77626985343401,-12.22623433114328,-7.108254461530214,-9.822211016551082,-3.3702120925067662,-6.447386247406207,-8.651236764789271
-9.646754993022071,-17.095053624345717,-12.124612235922886,-7.342827585094994,-10.479590578244038,-4.194028232920141,-7.2795919871157455,-9.145662074182486
-8.905502168828372,-16.98106782248158,-11.800630595872926,-7.697886542294091,-10.343529546102292,-4.92779776326839,-8.139947436509882,-9.647348974911688
-7.964775554882569,-16.419135708928316,-11.183568890490443,-7.982596564418958,-9.543766839068144,-5.5738545789550376,-8.930385653806105,-10.035362840461351
-6.84201371920102,-15.39875817126249,-10.270087486123533,-8.019611779435795,-8.735364920118368,-6.109699023948603,-9.511892174903632,-10.209198796832458
-5.668793314451217,-14.04493110346172,-9.238477137297147,-7.846438204638086,-8.345506276031736,-6.660604657347262,-9.868600079226288,-10.256064135613508
-4.695427647639255,-12.82928735692458,-8.422136042275271,-7.735746362010238,-8.500340498703789,-7.527661069801352,-10.185194610515117,-10.455693852002154
-4.13760750520322,-12.309440867024456,-8.077340784848104,-7.984494292499295,-9.312858459303616,-8.976353567546315,-10.706983615814698,-11.091845589405157
-4.00455777274406,-12.52421171896914,-8.134264531059191,-8.646556695855972,-10.635472577330352,-10.972515501674604,-11.477266337028912,-12.204014521813836
-4.081547449113734,-12.880035838145869,-8.207635149041787,-9.43995388340933,-11.757032658714277,-13.150195437907891,-12.22749145089834,-13.492479791335214
-3.8465400564130103,-11.957111951580448,-7.022709309099239,-9.736259677241438,-11.467914913823702,-16.419171489334133,-12.264089803577344,-14.89618921383217
-3.368790694459951,-10.676697631589366,-5.770086856427094,-8.910813071025064,-10.901890919969528,-17.226520695671702,-11.40575086510668,-14.716855504350098
-2.7479325396434646,-9.088295500158605,-4.4193212824825965,-7.720796857888613,-10.541860233997568,-17.590470355566417,-10.231026316990375,-14.183446024850344
-2.7479325396434646,-9.088295500158605,-4.4193212824825965,-7.720796857888613,-10.54186023399757,-17.590470355566417,-10.231026316990375,-14.18344602485034
-2.057130468484753,-7.404717516403741,-3.21519507113564,-6.510837513525786,-10.050009470833718,-17.599216761589883,-8.939482131604588,-13.476392525913903
-1.3061890316148648,-5.898610775832125,-2.263762734699841,-5.461304721093423,-9.252550240510052,-17.246342118701204,-7.564837355120043,-12.579284894272172
-0.4917685713598239,-4.627680643217298,-1.529176047563124,-4.528518508220186,-8.358459251028524,-16.45355730204436,-5.9841357042496695,-11.330073333825757
0.3346604483270221,-3.2720831827589665,-0.9084139261759662,-3.558545324249787,-7.340379074504431,-15.14956357279875,-4.03287828471286,-9.573094458327514
1.057610550227098,-1.493692540135482,-0.3478724780981276,-2.462178169534847,-5.763468955444317,-13.344443548127115,-1.6666950185104892,-7.290551746246353
1.5449468571624412,0.6300067400079573,0.0852115714386854,-1.333357134375048,-3.481256438796565,-11.1397784760314,0.942116995109161,-4.661051235640596
1.6865218405831957,2.697287563428131,0.2261876397604898,-0.45325839782298,-0.986396012167418,-8.686571451726135,3.462494392730455,-2.022343971281817
1.3932838742661364,4.35017207533855,-0.1173258582072015,-0.1728392733238994,1.165160062724325,-6.169603875389411,5.565854747581159,0.2630622271208898
0.6066819266645849,5.346110222114296,-1.0989430442826071,-0.7150683464785971,2.7956987168956653,-3.839246885220428,7.046526890148668,1.96961589664068
-0.6344606920396784,5.463184421184973,-2.7462660775333108,-2.0061730361531334,3.763227230825121,-2.006736200744379,7.83616708334791,3.084867207247901
-2.1249822302857178,4.678916966396068,-4.865396559247678,-3.6707475284309754,3.7560771277216234,-0.9530152625867492,7.960962509170892,3.753409738203821
-3.535452107314065,3.374187416910717,-7.065531344772445,-5.230968808573049,2.8076996803104666,-0.8412859138472697,7.479954934131079,4.143531050769818
-4.581008096653244,2.0216085876702463,-8.974483186571623,-6.38348589524065,1.518648367433958,-1.7348713703842134,6.400315214153322,4.320925514912518
-5.177320749902203,0.6541479607011091,-10.473436671235174,-7.143957384408962,0.2918574181620453,-3.6619939830955657,4.628433138909527,4.193795369347834
-5.42711786640514,-1.0766271111266104,-11.695851156903856,-7.742778157143361,-1.2765730114423013,-6.587371871520537,2.064076954850659,3.5772822483384004
-5.443644737401691,-3.2887364390891776,-12.785674991151984,-8.356562519306463,-3.7684704523238017,-10.290983417858175,-1.1950077350404429,2.36484999794454
-5.186067216852801,-5.58183642131795,-13.68167676746712,-8.900139539256662,-7.02490935776181,-14.312502050852924,-4.751901982269993,0.6758359314860359
-4.473490690175476,-7.39046046597948,-14.139908438021482,-9.06017719594564,-10.328154311477808,-18.0653718728334,-8.058011687744955,-1.1786571500377196
-3.172023960946663,-8.35823091847071,-13.939353525556836,-8.549815311646991,-13.189262429450688,-21.0473817479462,-10.687538575917074,-2.9016787657683567
-1.3878271423799946,-8.342542548236427,-13.079161874188143,-7.370649112027914,-15.427429935159358,-23.005460957623438,-12.499075914315556,-4.38912009034719
0.5078761302750994,-7.406360676684864,-11.83711668379434,-5.857562012051761,-16.765565909585018,-23.97492812242061,-13.593483298815409,-5.715351764665842
2.055698988417097,-5.969476810464732,-10.653123275793725,-4.467975124119016,-17.03075736728431,-24.18329093051998,-14.153872875574246,-6.969813125755418
2.957485388153996,-4.673000734996751,-9.884618970555684,-3.4906652930749376,-16.66617942240564,-23.867166289472827,-14.283274544197274,-8.112129216329208
3.2152207809652373,-3.8424117598747314,-9.594562654187849,-2.9001454442828054,-16.403827219361325,-23.12987845904901,-13.926534282882566,-8.9494826139465
3.0746973524084207,-3.2249905383504744,-9.55768981897624,-2.4435554830829185,-16.392043153654917,-21.968469017512803,-12.940849876372097,-9.226709679843683
2.847173409339474,-2.40192505656299,-9.483251131201758,-1.863101985884437,-16.166187349341477,-20.439847492589514,-11.281849964781106,-8.767525670194896
2.7499257425952104,-1.2839715441127617,-9.237527208735274,-1.085305119713554,-15.473386197090148,-18.781080065439227,-9.136769833507028,-7.587623465940689
2.838894360355366,-0.079339610289979,-8.890035963064769,-0.2721934329562396,-14.558764159853276,-17.361409743744286,-6.867651130991158,-5.905140839381635
3.0165015196697214,0.96743691755692,-8.623307057557282,0.2661555396548141,-13.602618204960027,-16.530998679528043,-4.8328529394057,-4.04174537374162
3.092949461542686,1.5844112541939177,-8.618417068396699,0.2382482476687104,-12.49777225594145,-16.48290859082848,-3.257540771696837,-2.2943835452367862
2.908139246570112,1.4853733520330314,-8.932315495708496,-0.459768307187934,-11.322899854688988,-17.156128918943892,-2.2003498796657297,-0.856197153796143
2.4760655749818383,0.7401902354242094,-9.381419696894628,-1.6558076942873226,-10.399218661753858,-18.19287889461849,-1.549702973104006,0.2093339577203114
2.0309125676216704,0.0258323605493399,-9.564491101058431,-2.961971476193992,-9.608024825776148,-19.03659703396105,-1.0553258802960317,0.9577026631515014
1.879474496323843,0.1431617194563655,-9.11710606799727,-3.982521881797384,-8.252581979081908,-19.20735982601572,-0.47300287995989,1.4876033680944774
2.129057847122854,1.2291727492081048,-8.034092489272188,-4.564839325838625,-6.0190053907381,-18.597226819937877,0.2219954757408253,1.794219237689162
2.511659903347008,2.632628042964185,-6.756864332931071,-4.920657369570056,-3.635450332923892,-17.54561820168248,0.7504877964385235,1.6644641884269116
2.498273414862416,3.53288421117907,-5.911626040862997,-5.4904913874465775,-2.1513120211975165,-16.619220049795683,0.6948335912351041,0.7645461254202187
1.682300524465301,3.517238500273597,-5.882784714273651,-6.596289059383254,-1.8858285356544109,-16.249849067569592,-0.1993920970563061,-1.090563229641306
0.1635981591269523,2.712543379392849,-6.519778049906175,-8.122740617961105,-2.416194568284049,-16.46937880680366,-1.8131097964396743,-3.6971046804587737
-1.40288990453786,1.70757522238439,-7.187194776189587,-9.505324507621037,-3.194008025366015,-16.91828502149846,-3.679539355172735,-6.469588958509365
-2.205700655693938,1.3113277444121323,-7.175594104359933,-10.089595795614462,-3.7609587029652127,-17.149597099692848,-5.242643235250009,-8.71738590448111
-1.8519566181798328,1.9684649067868996,-6.228222573502609,-9.604499585227996,-3.794258876617481,-17.025938784187893,-6.202059318866272,-10.006437476592792
0.6616485438789146,4.160825573394699,-3.5004806467809644,-6.987544560460225,-3.8863881524751407,-17.137818593413105,-7.073539571782021,-10.094927680748032
1.4861302024286591,4.172475259281398,-2.891758611388686,-5.9448245967450255,-5.415846499149231,-18.008130743416814,-7.553660578286729,-9.53274862373932
1.792503606952567,3.693595935251038,-2.712731619331044,-5.181741183670202,-7.359660483392446,-19.09155482288952,-7.882660778054981,-8.630372114661352
1.792503606952567,3.693595935251038,-2.712731619331044,-5.181741183670202,-7.359660483392446,-19.09155482288952,-7.882660778054981,-8.630372114661352
2.019447117311345,3.546595895111781,-2.345452049850792,-4.252151644151354,-8.190783012741973,-19.72504654451314,-7.551368618551104,-7.0710180927972885
2.610499313651384,4.149646713138415,-1.3486602749632706,-2.752554212178716,-7.180905536654107,-19.449667513017797,-6.231248422600222,-4.624754373482295
3.5864591222199964,5.301387201780576,0.1556272251141653,-0.7201147847026244,-4.962569708052916,-18.31044486078281,-4.071464434405057,-1.483870236242103
4.501292113802191,6.445967208451305,1.5600556821672469,1.3355015311314198,-2.6817015669551543,-16.77113499018343,-1.61699065924469,1.7497556176249407
4.798252316588475,6.956471611237899,2.208672116315449,2.787377187266895,-1.1561652885815652,-15.34708435900527,0.5429142889104387,4.408935453000554
4.267142124408786,6.4603085701357,1.8710025729378568,3.343268885930507,-0.7423426203772344,-14.22760026986544,2.124923086156756,6.14595751436707
3.2292737619708447,5.224184103636647,0.9165261412552644,3.234315100258287,-1.235583302160396,-13.163043558115184,3.2720821913651825,7.077617317754239
2.3038898604102767,4.095587560869683,0.0401520578096008,3.007387529066692,-1.6864943977947604,-11.717337286957076,4.362932710883614,7.619831765875628
1.9623378445588044,3.782394823022108,-0.2535864930537649,3.1143846172279064,-0.9699622220487985,-9.68037440285704,5.648169749588987,8.156989596607236
2.242328668251576,4.232025873728932,0.0383023419393569,3.633238702694777,1.0787529151618815,-7.264032359541207,7.0253845853647,8.795060207991755
2.823323656010785,4.876381802963541,0.5647174745808752,4.307663398847195,3.467073416406424,-4.909374054878644,8.159960556852031,9.378872050867296
3.344031603674265,5.3384156496847135,1.027790044180577,4.822847751433858,5.192885389344121,-2.9178922058262,8.819186168248265,9.733984750522657
3.6844594828489976,5.681152431971258,1.4538219224851934,5.082105406145127,6.188356412587328,-1.2456032771919798,9.087365697846264,9.898055038060251
4.023264960234701,6.140171811981528,2.1524309401740416,5.291052915355752,6.986149283990817,0.4238082813690946,9.295663337126877,10.13341285902544
4.662602941660817,6.940350399773477,3.471872730615279,5.804446861673091,8.023774632129532,2.447388875744722,9.782185847537068,10.730551021909053
5.749776564686775,8.279428247894014,5.524850924970655,6.844280350342322,9.59313046970209,4.986280432217586,10.673762340563812,11.784476210245304
7.091577870664939,10.109185652533151,8.027506899257148,8.289582677085527,11.889805869510488,7.875519293390518,11.79457039917418,13.109532410047398
